username,rejected,email,nickname,created,study,study_name,question14_item1,prolific_id,prolific_reminder,question1,Q_res_1,Q_res_2,Q_res_3,Q_hum_1,Q_hum_2,Q_hum_3,Q_ani_1,Q_ani_2,Q_ani_3,Q_lif_1,Q_lif_2,Q_lif_3,Q_dee_1,Q_dee_2,Q_dee_3,rt_general info,rt_demographics,rt_intro_to_mem_qs,"rt_Restoring a Coral Reef, memory questions","rt_Hummingbird, memory questions","rt_Animal Encounter, memory questions","rt_Life of a Tree, memory questions","rt_Restoring a Coral Reef, memory questions",survey_page_changed_to_general info,duration_seconds,duration_readable,user_at_start,PROLIFIC_PID,STUDY_ID,SESSION_ID,study_url,textxr_participant_id,textxr_uuid,order_general info,survey_page_changed_to_demographics,order_demographics,survey_page_changed_to_intro_to_mem_qs,order_intro_to_mem_qs,survey_page_changed_to_demographics_1,rt_demographics_1,survey_page_changed_to_intro_to_mem_qs_1,rt_intro_to_mem_qs_1,"survey_page_changed_to_Restoring a Coral Reef, memory questions","order_Restoring a Coral Reef, memory questions","survey_page_changed_to_Hummingbird, memory questions","order_Hummingbird, memory questions","survey_page_changed_to_Animal Encounter, memory questions","order_Animal Encounter, memory questions","survey_page_changed_to_Life of a Tree, memory questions","order_Life of a Tree, memory questions","survey_page_changed_to_Restoring a Coral Reef, memory questions_1",internal_id,"rt_Restoring a Coral Reef, memory questions_1","survey_page_changed_to_Hummingbird, memory questions_1","rt_Hummingbird, memory questions_1","survey_page_changed_to_Restoring a Coral Reef, memory questions_1_2","rt_Restoring a Coral Reef, memory questions_1_2",rt_general info_1,pageNumber,order_general info_1,order_demographics_1,survey_page_changed_to_intro_to_mem_qs_1_2,rt_intro_to_mem_qs_1_2,"survey_page_changed_to_Restoring a Coral Reef, memory questions_1_2_3","rt_Restoring a Coral Reef, memory questions_1_2_3","survey_page_changed_to_Life of a Tree, memory questions_1","rt_Life of a Tree, memory questions_1","survey_page_changed_to_Animal Encounter, memory questions_1","rt_Animal Encounter, memory questions_1",survey_page_changed_to_demographics_1_2,rt_demographics_1_2,testxr_participant_id,testxr_uuid,survey_page_changed_to_general info_1,rt_general info_1_2,survey_page_changed_to_demographics_1_2_3,rt_demographics_1_2_3
﻿,0,,,2023-12-15 08:57:30.316929,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,631f8ac6a3465a389d2a398c,,,-3,-2,1,1,-2,-3,-1,-3,1,-2,-1,-1,-2,-1,-3,4,7,5,31,24,,28,31,,123,2m:3s,AnonymousUser,631f8ac6a3465a389d2a398c,647e1923e8479d52e088a84c,657c14e6b3b3726e63bb1c49,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=631f8ac6a3465a389d2a398c&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c14e6b3b3726e63bb1c49,,,1,4,2,11,3,,,,,16,4,88,6,112,,60,5,47,19711,13,,,,,,,,,,,,,,,,,,,None,c70edc94-9eb0-4154-a235-3788f4c9754e,,,,
﻿,0,,,2023-12-15 09:08:40.034037,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,61488a67af7b408aa08fbe83,,,-3,1,-1,-1,-2,-3,1,,1,1,-1,1,1,-2,1,22,8,6,27,38,29,30,27,,190,3m:10s,AnonymousUser,61488a67af7b408aa08fbe83,647e17c51e8a3d081bc279dc,657c177797cfa0e613dd506a,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=61488a67af7b408aa08fbe83&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c177797cfa0e613dd506a,,,1,22,2,30,3,,,,,133,7,36,4,74,5,103,6,160,19717,,,,,,,,,,,,,,,,,,,,None,68d6f82c-827b-43bc-b6ee-d49fd4448e75,,,,
﻿,0,,,2023-12-15 09:09:42.677757,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,5ee1311e3348314f4f4a8d30,,,1,-3,-1,-1,,1,1,1,1,-2,-2,1,-2,1,-2,7,16,6,31,29,,32,31,,204,3m:24s,AnonymousUser,5ee1311e3348314f4f4a8d30,647e17c51e8a3d081bc279dc,657c17c4086f4ff74a014b0d,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=5ee1311e3348314f4f4a8d30&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c17c4086f4ff74a014b0d,,,1,7,2,23,3,,,,,91,6,29,4,160,,59,5,122,19718,38,,,,,,,,,,,,,,,,,,,None,638505ef-9f22-4a1c-9286-9fc2f6c6e992,,,,
﻿,0,,,2023-12-15 09:29:23.965369,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,63b78e4b32852d98febe4116,,,-1,-3,-1,-2,-1,-2,-1,-1,-3,-1,-3,-3,1,-1,-1,34,52,20,71,50,,50,71,2,387,6m:27s,AnonymousUser,63b78e4b32852d98febe4116,647e17c51e8a3d081bc279dc,657c1c38c3651c124e9967ed,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=63b78e4b32852d98febe4116&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c1c38c3651c124e9967ed,,,1,36,2,88,3,,,,,109,4,283,6,334,,232,5,181,19724,50,,,,,,,,,,,,,,,,,,,None,907178d9-b331-481d-98dd-72a6d36ecfc1,,,,
﻿,0,,,2023-12-15 09:59:50.833105,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,63ced18d1623c5714ab478b7,,,-1,-1,1,-3,-3,-1,1,-3,1,1,-1,1,-2,1,-1,20,6,7,32,32,28,34,32,,194,3m:14s,AnonymousUser,63ced18d1623c5714ab478b7,647e1923e8479d52e088a84c,657c2374370d7a8d0a8af9f5,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=63ced18d1623c5714ab478b7&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c2374370d7a8d0a8af9f5,,,1,20,2,26,3,,,,,96,6,129,7,68,5,33,4,161,19732,,,,,,,,,,,,,,,,,,,,None,33547673-1291-44cf-bb5c-91d67ec0256d,,,,
﻿,0,,,2023-12-15 10:10:49.848876,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,5c35637d3ce2c80001118abf,,,-2,-3,1,1,1,1,1,1,-2,-2,1,1,-2,1,1,11,11,2,19,28,17,20,19,,120,2m:0s,AnonymousUser,5c35637d3ce2c80001118abf,647e1923e8479d52e088a84c,657c2602fb8b312e6fc3a7b5,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=5c35637d3ce2c80001118abf&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c2602fb8b312e6fc3a7b5,,,1,11,2,22,3,,,,,24,4,80,7,43,5,60,6,108,19734,,,,,,,,,,,,,,,,,,,,None,1e13a9db-90a7-42ac-859c-ceef21bc19b6,,,,
﻿,0,,,2023-12-15 10:13:01.342849,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,60fccefbd05d09270ace7223,,,1,-1,-1,-3,-2,-2,-2,-3,-3,1,1,1,-2,-3,-2,14,4,4,24,18,24,16,24,,127,2m:7s,AnonymousUser,60fccefbd05d09270ace7223,647e18032426740806fd3334,657c2671c3651c124e996a7b,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=60fccefbd05d09270ace7223&STUDY_ID=647e18032426740806fd3334&SESSION_ID=657c2671c3651c124e996a7b,,,1,14,2,18,3,,,,,46,5,70,6,22,4,88,7,104,19735,,,,,,,,,,,,,,,,,,,,None,6b3da640-484f-4aee-89dc-5969892d74f9,,,,
﻿,0,,,2023-12-15 10:22:17.177154,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,612266e2ea3c172619abba50,,,-3,-1,-1,-1,1,1,1,1,-2,1,1,1,-2,-1,1,20,9,3,17,14,,16,17,,109,1m:49s,AnonymousUser,612266e2ea3c172619abba50,647e1923e8479d52e088a84c,657c28ba42da08002ed93f73,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=612266e2ea3c172619abba50&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c28ba42da08002ed93f73,,,1,20,2,29,3,,,,,46,5,32,4,96,,80,6,63,19736,17,,,,,,,,,,,,,,,,,,,None,d16f0928-3f40-489f-90cc-8139bd3558c6,,,,
﻿,0,,,2023-12-15 11:02:27.995625,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,60258a30f127f411c536a660,,,1,-1,-1,1,1,1,1,1,1,-2,-3,-1,-2,1,-1,17,7,8,107,108,73,92,107,,535,8m:55s,AnonymousUser,60258a30f127f411c536a660,647e17c51e8a3d081bc279dc,657c32238f4eabb1707a875f,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=60258a30f127f411c536a660&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c32238f4eabb1707a875f,,,1,17,2,24,3,,,,,232,6,32,4,340,7,140,5,413,19752,,,,,,,,,,,,,,,,,,,,None,e81f2607-6c06-4fce-b6e1-82ce487bd4e7,,,,
﻿,0,,,2023-12-15 11:34:24.558799,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,5e3b42f6986aab000b194033,,,1,-2,-1,-1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,7,5,5,24,16,27,17,24,12,158,2m:38s,AnonymousUser,5e3b42f6986aab000b194033,647e1923e8479d52e088a84c,657c39b2aed42891aab64e55,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=5e3b42f6986aab000b194033&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c39b2aed42891aab64e55,,,1,7,2,51,3,43,8,,,116,7,56,4,72,5,99,6,140,19758,,,,,,31,,,,,,,,,,,,,,None,60bee27d-d4a8-4537-ba2b-9fab620862ef,,,,
﻿,0,,,2023-12-15 11:40:41.291823,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,59cf63aaaeef3b0001021ad4,,,-3,-3,1,1,-3,1,1,1,1,1,-1,1,-1,-2,1,18,2,2,33,,23,23,33,,161,2m:41s,AnonymousUser,59cf63aaaeef3b0001021ad4,647e17c51e8a3d081bc279dc,657c3b1d7dd3d62f50b47fd2,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=59cf63aaaeef3b0001021ad4&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c3b1d7dd3d62f50b47fd2,,,1,18,2,20,3,22,11,33,3,36,4,139,,92,6,69,5,115,19759,24,,,,,,,,,,,,,,,,,,,None,b5be3966-2854-4589-a4c8-fbdc61effa2c,,,,
﻿,0,,,2023-12-15 12:14:54.944617,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,6002ae1ea178912bfa128adf,,,1,1,-1,1,-2,1,1,1,1,-2,-3,1,-2,-2,1,33,18,7,108,107,,202,108,,686,11m:26s,AnonymousUser,6002ae1ea178912bfa128adf,647e1923e8479d52e088a84c,657c430d24db17cb4fb64fc5,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=6002ae1ea178912bfa128adf&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c430d24db17cb4fb64fc5,,,1,33,2,51,3,,,,,367,6,58,4,637,,165,5,475,19765,162,,,,,,,,,,,,,,,,,,,None,ce9680e8-2393-400a-82bc-99ed8281bb19,,,,
﻿,0,,,2023-12-15 12:21:44.640510,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,64527c12fe9ceb65346c27bf,,,,-3,-1,-1,1,1,-2,1,1,-3,-2,1,-2,1,-1,22,66,4,66,79,,21,66,9,309,5m:9s,AnonymousUser,64527c12fe9ceb65346c27bf,647e17c51e8a3d081bc279dc,657c436bc92555ee7d7b1b10,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=64527c12fe9ceb65346c27bf&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c436bc92555ee7d7b1b10,,,1,31,2,97,3,,,,,101,4,167,5,298,,247,6,268,19766,30,,,,,,,,,,,,,,,,,,,None,6abe04c0-f39d-4a5c-bff8-fe61075d435c,,,,
﻿,0,,,2023-12-15 12:28:00.540198,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,5e7cd24ec2ca3306c380b2e1,,,-3,-3,1,1,-2,1,-2,1,1,-1,1,-1,-2,-2,-1,37,8,7,53,,41,59,53,,318,5m:18s,AnonymousUser,5e7cd24ec2ca3306c380b2e1,647e1923e8479d52e088a84c,657c46205e2dda7287d6c5fd,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=5e7cd24ec2ca3306c380b2e1&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c46205e2dda7287d6c5fd,,,1,37,2,45,3,,,,,153,6,272,,52,4,93,5,206,19768,66,,,,,,,,,,,,,,,,,,,None,7d10a64c-6858-43d9-b5fc-c0c1d2466147,,,,
﻿,0,,,2023-12-15 12:30:15.174624,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,615c9083ffc1ce3be0325609,,,1,1,1,1,-1,1,1,1,-1,1,-3,1,-1,-2,1,55,19,8,106,,83,33,106,,639,10m:39s,AnonymousUser,615c9083ffc1ce3be0325609,647e17c51e8a3d081bc279dc,657c46952cf1f4251af2fc90,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=615c9083ffc1ce3be0325609&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c46952cf1f4251af2fc90,,,1,55,2,74,3,,,,,82,4,504,,221,6,188,5,304,19769,200,,,,,,,,,,,,,,,,,,,None,eb1e0373-09f1-429e-9bb5-c592a26884c9,,,,
﻿,0,,,2023-12-15 12:38:35.117945,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,5f540fc665e3b6148c04f10e,,,1,-2,-1,-1,1,-1,1,1,1,-2,1,-1,-2,1,-1,11,22,4,29,30,34,,29,,192,3m:12s,AnonymousUser,5f540fc665e3b6148c04f10e,647e1923e8479d52e088a84c,657c48a778d416eedb833281,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=5f540fc665e3b6148c04f10e&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c48a778d416eedb833281,,,1,11,2,33,3,,,,,37,4,66,5,97,6,170,,131,19770,39,,,,,,,,,,,,,,,,,,,None,4357ffae-6588-461e-8e37-8ad5ce355740,,,,
﻿,0,,,2023-12-15 12:42:17.838009,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,62fa76a8d6bb71d857185b66,,,1,-1,-1,1,1,1,1,-1,1,-2,-1,-1,-2,-1,1,5,19,9,48,32,37,19,48,,225,3m:45s,AnonymousUser,62fa76a8d6bb71d857185b66,647e1923e8479d52e088a84c,657c499d5222611c2eb2913e,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=62fa76a8d6bb71d857185b66&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c499d5222611c2eb2913e,,,1,5,2,24,3,,,,,71,5,119,6,33,4,151,7,170,19771,,,,,,,,,,,,,,,,,,,,None,05e3944e-eb51-4c21-abfd-a07150db3c4f,,,,
﻿,0,,,2023-12-15 13:03:40.171801,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,613e41e9bea1ca018fc1d9b9,,,-3,-2,-1,-1,1,-3,-3,-3,1,1,-3,1,-1,-1,-3,5,6,5,26,26,20,26,26,,139,2m:19s,AnonymousUser,613e41e9bea1ca018fc1d9b9,657c4c6943444160a93e1a18,657c4e9ff5608c991453a0e6,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=613e41e9bea1ca018fc1d9b9&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=657c4e9ff5608c991453a0e6,,,1,5,2,11,3,,,,,16,4,62,6,42,5,88,7,114,19776,,,,,,,,,,,,,,,,,,,,None,c608988e-e1bb-45b8-94e3-164e1faef961,,,,
﻿,0,,,2023-12-15 13:05:47.980950,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,5eced49f680aa62e1e265eee,,,1,1,1,-1,1,,1,1,-2,1,-1,1,1,-3,1,3,15,2,35,30,19,19,35,,172,2m:52s,AnonymousUser,5eced49f680aa62e1e265eee,647e1923e8479d52e088a84c,657c4f261a7b9817031ec1ac,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=5eced49f680aa62e1e265eee&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c4f261a7b9817031ec1ac,,,1,3,2,18,3,,,,,20,4,93,7,74,6,55,5,124,19777,,,,,,,,,,,,,,,,,,,,None,0f40bf60-f719-4fc0-864d-bc2bd892200c,,,,
﻿,0,,,2023-12-15 13:34:25.509884,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,636a4ee9e3b42b6f65bf5032,,,1,1,1,-3,1,1,1,1,1,1,-2,1,-2,-1,-2,5,7,6,43,19,24,21,43,,158,2m:38s,AnonymousUser,636a4ee9e3b42b6f65bf5032,647e17c51e8a3d081bc279dc,657c55d46d87aa006d0210eb,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=636a4ee9e3b42b6f65bf5032&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c55d46d87aa006d0210eb,,,1,5,2,12,3,,,,,18,4,107,7,83,6,61,5,126,19789,,,,,,,,,,,,,,,,,,,,None,9be7d065-98fd-4497-9d1a-6a29e9397673,,,,
﻿,0,,,2023-12-15 13:55:19.405344,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,63d7a0294839ebf5d8459174,,,1,1,1,1,-2,-1,1,1,1,1,-1,1,-2,,1,9,7,10,60,41,,26,60,,234,3m:54s,AnonymousUser,63d7a0294839ebf5d8459174,647e1923e8479d52e088a84c,657c5ab51a7b9817031ec43f,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=63d7a0294839ebf5d8459174&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c5ab51a7b9817031ec43f,,,1,9,2,16,3,,,,,26,4,158,6,199,,132,5,86,19793,46,,,,,,,,,,,,,,,,,,,None,d1dfd857-aaa6-476a-8816-f468b80c3171,,,,
﻿,0,,,2023-12-15 14:07:06.242021,0b11ede2-83ef-4c8a-aff9-eaba8fecf84d,instagram_1month_BBC__underserved_flat,1,60cc84e05018483fc1541628,,,-1,1,1,1,-2,1,1,1,-2,-2,1,-1,-2,-3,-1,10,15,5,56,,28,29,56,,245,4m:5s,AnonymousUser,60cc84e05018483fc1541628,647e18032426740806fd3334,657c5ca86e8719db6081a857,https://testxr.org/projects/survey/prolific/0b11ede2-83ef-4c8a-aff9-eaba8fecf84d/?PROLIFIC_PID=60cc84e05018483fc1541628&STUDY_ID=647e18032426740806fd3334&SESSION_ID=657c5ca86e8719db6081a857,,,1,10,2,25,3,,,,,30,4,200,,172,6,143,5,86,19794,57,,,,,,,,,,,,,,,,,,,None,02308c1e-fee9-4b84-a29b-3a8bed0abe06,,,,
﻿,0,,,2023-12-15 14:15:17.762752,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,6461e54ee3ce9d9554deda21,,,-3,-2,-3,1,-2,-1,1,-1,1,1,1,1,-1,-2,-1,7,11,1,14,17,22,20,14,,103,1m:43s,AnonymousUser,6461e54ee3ce9d9554deda21,647e1923e8479d52e088a84c,657c5f6a14aa077d477b5a2f,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=6461e54ee3ce9d9554deda21&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c5f6a14aa077d477b5a2f,,,1,7,2,18,3,,,,,78,7,39,5,56,6,19,4,92,19797,,,,,,,,,,,,,,,,,,,,None,129801ad-4896-4950-99ee-c21dbaf21079,,,,
﻿,0,,,2023-12-15 14:41:28.505155,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,601ae98429a5ac374b5b713f,,,-3,-2,-1,1,1,-1,-1,1,-2,-2,-1,-1,1,-1,-2,17,9,9,39,28,44,28,39,,203,3m:23s,AnonymousUser,601ae98429a5ac374b5b713f,657c4c6943444160a93e1a18,657c656a4ceef9c3d2de75e0,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=601ae98429a5ac374b5b713f&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=657c656a4ceef9c3d2de75e0,,,1,17,2,26,3,,,,,107,6,146,7,63,5,35,4,174,19801,,,,,,,,,,,,,,,,,,,,None,0673bce9-f16d-42b5-9300-88533ff8e1c5,,,,
﻿,0,,,2023-12-15 14:48:45.891979,2ac09aa3-948d-481f-9777-8a3d46f77046,instagram_1month_BBC__underserved_ar,1,5e7890373d791e0009febd86,,,-3,1,1,-1,-1,,1,1,-3,-1,-3,-1,-2,-3,1,14,15,5,27,20,,30,27,29,174,2m:54s,AnonymousUser,5e7890373d791e0009febd86,657c4c6943444160a93e1a18,657c672f79682d6417ac9543,https://testxr.org/projects/survey/prolific/2ac09aa3-948d-481f-9777-8a3d46f77046/?PROLIFIC_PID=5e7890373d791e0009febd86&STUDY_ID=657c4c6943444160a93e1a18&SESSION_ID=657c672f79682d6417ac9543,,,1,14,2,40,3,35,5,,,45,4,124,6,144,,72,5,102,19802,22,,,,,6,,,,,,,,,,,,,,None,bd006433-9bf0-4941-a1a1-b1152b254cbd,,,,
﻿,0,,,2023-12-15 15:28:14.088284,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,56896501d3d6a7000ca23da8,,,-3,-3,-1,-1,1,-3,1,1,1,-3,1,-1,-2,-1,1,16,9,5,34,16,27,34,34,,169,2m:49s,AnonymousUser,56896501d3d6a7000ca23da8,647e17c51e8a3d081bc279dc,657c706f69e0dd38c4f38814,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=56896501d3d6a7000ca23da8&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c706f69e0dd38c4f38814,,,1,17,2,26,3,,,,,77,6,32,4,49,5,111,7,146,19813,,,,,,,,,,,,,,,,,,,,None,6fe7dfce-1d9c-40bc-9078-ae88c8accdbd,,,,
﻿,0,,,2023-12-15 15:33:35.902153,e03f3a20-7337-42ef-b403-c7205f71d6f5,instagram_1month_BBC__flat,1,6171849094893d838e6e6f62,,,-2,-1,1,1,-2,-3,1,-1,1,-2,-1,1,,-1,-1,8,11,6,60,35,54,57,60,,278,4m:38s,AnonymousUser,6171849094893d838e6e6f62,647e1923e8479d52e088a84c,657c718e9f9d7df24ea5f0d5,https://testxr.org/projects/survey/prolific/e03f3a20-7337-42ef-b403-c7205f71d6f5/?PROLIFIC_PID=6171849094893d838e6e6f62&STUDY_ID=647e1923e8479d52e088a84c&SESSION_ID=657c718e9f9d7df24ea5f0d5,,,1,8,2,19,3,,,,,114,6,25,4,60,5,175,7,233,19815,,,,,,,,,,,,,,,,,,,,None,cbf600f2-f3ed-478e-b2a3-b651d296aef0,,,,
﻿,0,,,2023-12-15 15:49:54.936048,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,5a88a9efeea3d300016e8661,,,1,-2,1,-3,-2,1,1,1,1,1,1,1,-3,-3,-3,11,18,4,66,78,,23,66,,389,6m:29s,AnonymousUser,5a88a9efeea3d300016e8661,647e17c51e8a3d081bc279dc,657c759036b4fc680712b577,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=5a88a9efeea3d300016e8661&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c759036b4fc680712b577,,,1,11,2,29,3,,,,,111,5,33,4,293,,177,6,200,19819,93,,,,,,,,,,,,,,,,,,,None,1757b1fd-f5cf-4351-b6fe-0601d81a289a,,,,
﻿,0,,,2023-12-15 15:57:26.732259,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,61338374ecef87bfdfd1c7bb,,,-1,-2,-3,-1,-3,1,-3,1,1,-1,-3,-1,-2,1,1,7,6,1,52,14,11,14,52,,121,2m:1s,AnonymousUser,61338374ecef87bfdfd1c7bb,647e17c51e8a3d081bc279dc,657c77545c8e89cf0a434cdb,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=61338374ecef87bfdfd1c7bb&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c77545c8e89cf0a434cdb,,,1,7,2,13,3,,,,,14,4,91,7,66,5,77,6,105,19822,,,,,,,,,,,,,,,,,,,,None,074284cd-c90c-4825-b1fb-99b6d33340ee,,,,
﻿,0,,,2023-12-15 16:12:59.647364,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,60f998b6c4b98974b766eb98,,,-3,-2,-1,-3,-2,-1,1,-3,1,-1,-1,-1,-2,-2,-1,29,6,2,27,26,25,,27,,142,2m:22s,AnonymousUser,60f998b6c4b98974b766eb98,647e17c51e8a3d081bc279dc,657c7ae2b508f2e364582985,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=60f998b6c4b98974b766eb98&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c7ae2b508f2e364582985,,,1,29,2,35,3,,,,,37,4,80,5,106,6,131,,64,19826,16,,,,,,,,,,,,,,,,,,,None,b3f7bb07-e4e6-4794-8e2f-39c32f0a19ca,,,,
﻿,0,,,2023-12-15 16:14:04.190631,bf7dd5a7-0069-480b-8996-c8adef714521,instagram_1month_BBC__ar,1,62b5fea64b239d91783414ff,,,-3,-1,-2,-3,-3,-1,-3,-1,-2,-1,1,1,1,1,-1,8,28,2,35,31,,58,35,,253,4m:13s,AnonymousUser,62b5fea64b239d91783414ff,647e17c51e8a3d081bc279dc,657c7b40674bf4ad87057875,https://testxr.org/projects/survey/prolific/bf7dd5a7-0069-480b-8996-c8adef714521/?PROLIFIC_PID=62b5fea64b239d91783414ff&STUDY_ID=647e17c51e8a3d081bc279dc&SESSION_ID=657c7b40674bf4ad87057875,,,1,9,2,37,3,,,,,128,6,39,4,184,,70,5,163,19828,21,,,,,,,,,,,,,,,,,,,None,a7f3a034-5cb4-4c26-9068-5b79b1872f6f,,,,
